disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,34.171385188546935,31162936.436547264
1,30,71.09392973289752,64834820.15921322
2,30,57.970329466002745,52866621.65981586
3,30,34.65133610676418,31600632.47592466
4,30,56.36060502738438,51398617.36077346
5,30,35.596063088813885,32462185.694474712
6,30,59.539226759788235,54297393.23585648
7,30,61.853247780568836,56407687.84596755
8,30,69.07835599839282,62996697.53629432
9,30,40.14692808509895,36612392.536486834
10,30,46.67164554425719,42562673.87054078
11,30,61.945628827512095,56491935.66553793
12,30,40.33981630142749,36788298.874249816
13,30,37.47114609233328,34172186.39036426
14,30,72.65170737793213,66255451.06037898
15,30,39.05675074138314,35618194.40611177
16,30,34.41356586095657,31383795.52255795
17,30,78.64798390243902,71723815.39966829
18,30,40.71680175099931,37132094.52484133
19,30,56.98804329104734,51970815.959703535
20,30,45.27019554310194,41284607.52748725
21,30,77.98974450309075,71123527.39703864
22,30,58.13926914400163,53020687.88856373
23,30,41.5967416290625,37934564.49603984
24,30,37.796095489403584,34468527.242516495
25,30,66.9768463828105,61080204.82726787
26,30,28.325304505333605,25831544.696684036
27,30,41.65683144764384,37989364.00699328
28,30,41.65028409566594,37983393.08388351
29,30,69.58131579052008,63455376.748322695
