disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,83.64507707337239,76280964.48783268
1,25,86.78482012734925,79144284.56333742
2,25,78.94396914116416,71993742.09797607
3,25,87.29987486452383,79613993.88145114
4,25,74.26429234388591,67726064.04593019
5,25,88.45658088422363,80668863.50317658
6,25,62.88117442534671,57345115.828939185
7,25,43.35194774082279,39535242.26172075
8,25,93.32371112931992,85107491.6014946
9,25,77.02868698381552,70247081.3817604
10,25,42.95744497568744,39175471.52002791
11,25,71.75686670903028,65439392.16396725
12,25,87.05196090617578,79387906.26799606
13,25,110.00122340111189,100316715.692878
14,25,63.75483049940324,58141855.22223578
15,25,41.50610518785368,37851907.687115036
16,25,77.77563143641777,70928264.84475555
17,25,54.57596331788336,49771095.50737691
18,25,124.82799654021966,113838139.72481872
19,25,61.419970840855214,56012556.60802632
20,25,91.20882371143271,83178798.87187818
21,25,95.3738893430189,86977172.12525952
22,25,53.232266896048756,48545698.118520625
23,25,91.00052384481812,82988837.72552033
24,25,73.25975238458624,66809963.78464726
