disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.47523854097779256,433398.5398301077
1,25,1.2679798948910996,1156346.9449448872
2,25,0.653091227815891,595593.07611898
3,25,1.0645748592383437,970849.6886309999
4,25,8.791266278550005,8017283.195386462
5,25,0.6166861306699545,562393.0837257716
6,25,3.1351819253929136,2859160.5086813215
7,25,1.029571097956649,938927.6584925456
8,25,0.4409214089964446,402102.6881483976
9,25,0.7388295673814542,673783.012269191
10,25,1.1627250551670008,1060358.741310098
11,25,1.0207436111321408,930877.3436080671
12,25,1.8651046588259388,1700900.844662903
13,25,1.7428775164060275,1589434.579861641
14,25,0.6791872586208962,619391.6123719126
15,25,1.403279381585277,1279734.6648305093
16,25,3.113957106740317,2839804.3230628995
17,25,4.888748965992372,4458343.507026403
18,25,0.5318580935214577,485033.3069678286
19,25,0.7497211309470638,683715.6825784843
20,25,5.018619033456662,4576779.813751137
21,25,1.9577959456675664,1785431.5906109938
22,25,0.800923364249818,730410.071261264
23,25,2.801317777875096,2554689.7607109724
24,25,1.3605850051235875,1240799.1012725069
