disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,38.70983506371955,35301821.18470968
1,25,49.528871748614854,45168349.8798668
2,25,42.8294871327675,39058779.08559865
3,25,46.633652035818635,42528025.31058516
4,25,48.587538914007,44309891.98801782
5,25,43.28359064654431,39472903.32602255
6,25,31.186012697840212,28440396.139922358
7,25,20.315528911439372,18526949.74607625
8,25,49.51838048737238,45158782.26926412
9,25,31.31289409224136,28556106.89636043
10,25,21.435711490941166,19548511.451278705
11,25,28.820451830972893,26283099.25177404
12,25,53.42092377281378,48717745.64385525
13,25,59.19009280971243,53978997.03874535
14,25,23.83597285254232,21737453.802604493
15,25,15.731528254661647,14346524.507121235
16,25,52.412683373523265,47798270.729318276
17,25,36.61525236345674,33391645.545378007
18,25,90.50958399055651,82541120.21602792
19,25,39.2777768169088,35819761.345948145
20,25,51.5204025792114,46984546.33613763
21,25,63.35777382195552,57779755.41467056
22,25,25.35738176378854,23124917.873304594
23,25,48.977228272907425,44665273.09576066
24,25,37.79989774290544,34471994.74562005
