disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,55.20379749263053,50343655.16137934
1,25,73.2924130795111,66839749.031990945
2,25,63.12888588142848,57571018.76842752
3,25,63.339392142865094,57762992.05860725
4,25,64.77319922232213,59070566.76278889
5,25,60.682180803129874,55339721.60522232
6,25,47.82170439523529,43611481.54027877
7,25,31.73840129686241,28944152.446686644
8,25,69.24889113072086,63152218.7555722
9,25,51.05333808505216,46558602.20004417
10,25,32.1088404578762,29281978.14396478
11,25,56.315010615542995,51357037.08095059
12,25,76.20794188127792,69498594.6780502
13,25,80.32149150971077,73249987.39719583
14,25,33.73839714240057,30768068.657983627
15,25,27.191204274911158,24797290.65054798
16,25,66.96107984782304,61065826.378020704
17,25,48.57542728105298,44298846.66322908
18,25,120.45601883391801,109851070.93577987
19,25,53.5748668353048,48858135.55912457
20,25,73.78784538633948,67291563.47852616
21,25,95.15529992728227,86777827.32168435
22,25,37.20510380466371,33929566.46570112
23,25,76.84725457323839,70081622.28061049
24,25,53.3651711789787,48666901.50838141
