disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,1.0547990477946714,961934.5396268285
1,25,2.8419361097204097,2591732.054620625
2,25,1.2113564179039242,1104708.5988716627
3,25,0.9882573598202606,901251.1818616849
4,25,57.76264923829123,52677225.59935207
5,25,1.0995572192880543,1002752.201701934
6,25,20.97488012728718,19128251.680880815
7,25,0.6462905347106173,589391.1160346945
8,25,0.7445605217996802,679009.4134604364
9,25,1.7724081704732524,1616365.3551447873
10,25,2.322877145977749,2118371.042045868
11,25,1.1173307678716444,1018960.9670682248
12,25,4.610576427663037,4204661.278971584
13,25,9.816656365135236,8952397.93874873
14,25,0.5339790573308856,486967.5411234744
15,25,1.5024222417625008,1370148.9875977302
16,25,4.1783100443508125,3810451.628046167
17,25,91.92542901811838,83832314.24736324
18,25,1.3227029883049994,1206252.2172146272
19,25,0.496521212823872,452807.4852468583
20,25,10.492646876094065,9568874.245122744
21,25,17.49237492312064,15952346.234889098
22,25,0.49298560475725456,449583.15211442584
23,25,7.106460559122752,6480807.771497585
24,25,3.1852918004550483,2904858.710342986
