point_index,study_key,scan_variable,scan_value,s0,seff,detuning_n,cooling_power_w_per_beam,cooling_power_mw_per_beam,cooling_beam_diameter_m,cooling_beam_diameter_mm,cooling_beam_center_peak_intensity_w_per_m2,cooling_beam_center_on_resonance_saturation_parameter,cooling_beam_center_effective_saturation_parameter,cooling_detuning_n,cooling_detuning_hz,cooling_detuning_mhz,cooling_detuning_rad_per_s,natural_linewidth_hz,natural_linewidth_rad_per_s,repump_power_w_per_beam,repump_power_mw_per_beam,loading_rate_mean_atoms_per_s,loading_rate_from_mean_spectrum_atoms_per_s,loading_rate_sample_std_atoms_per_s,loading_rate_disc_cluster_sem_atoms_per_s,loading_rate_t95_lower_atoms_per_s,loading_rate_t95_upper_atoms_per_s,student_t_critical_95,confidence_level,disc_count,points_per_disc,capture_threshold_search_count,disc_radius_m,disc_radius_mm,phase_space,geometry_sha256,run_signature_sha256,point_elapsed_wall_time_s,statistics_directory,figures_directory,capture_cross_section_csv,capture_cross_section_plot,status
10,03_detuning,detuning_n,-3.0,25.54112954704834,0.690300798568874,-3.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.690300798568874,-3.0,-18210000.0,-18.21,-114416804.44374026,6070000.0,38138934.81458009,0.0001,0.1,69585770.12432826,69585770.12432824,23861321.456080653,4772264.29121613,59736300.7179785,79435239.530678,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,3b8c40b04e947425fc90bcdb15836701aa5c39b14155f43cbe9d4206031afedc,629.5836259000062,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\010_detuning_n_m3,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\010_detuning_n_m3,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\010_detuning_n_m3\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\010_detuning_n_m3\capture_cross_section_vs_velocity.png,completed
11,03_detuning,detuning_n,-3.25,25.54112954704834,0.5905463479086323,-3.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.5905463479086323,-3.25,-19727500.0,-19.7275,-123951538.14738528,6070000.0,38138934.81458009,0.0001,0.1,77261041.12816451,77261041.1281645,26206689.38417364,5241337.876834728,66443451.42315884,88078630.83317019,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,a9f853b17f4c23301757585533fe40af8609fae9ec3bcb829880c29754d88f4c,660.3132653999783,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\011_detuning_n_m3p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\011_detuning_n_m3p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\011_detuning_n_m3p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\011_detuning_n_m3p25\capture_cross_section_vs_velocity.png,completed
12,03_detuning,detuning_n,-3.5,25.54112954704834,0.5108225909409669,-3.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.5108225909409669,-3.5,-21245000.0,-21.245,-133486271.8510303,6070000.0,38138934.81458009,0.0001,0.1,81798475.18870239,81798475.18870239,28010027.742122266,5602005.5484244535,70236503.99507695,93360446.38232782,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,7c5f1104b2c2eafabd342ea85879b49ba080c0bc61a76370c84743e8ac77d8b7,710.4839996999945,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\012_detuning_n_m3p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\012_detuning_n_m3p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\012_detuning_n_m3p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\012_detuning_n_m3p5\capture_cross_section_vs_velocity.png,completed
13,03_detuning,detuning_n,-3.75,25.54112954704834,0.4461332671973509,-3.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.4461332671973509,-3.75,-22762500.0,-22.7625,-143021005.55467534,6070000.0,38138934.81458009,0.0001,0.1,80435533.79757577,80435533.79757577,27899949.012636315,5579989.802527263,68919000.8702407,91952066.72491084,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,4f1ae45778c80352c63482c195ac829ac0147c8c8116de949dbe5080e627c95f,769.6679154000012,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\013_detuning_n_m3p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\013_detuning_n_m3p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\013_detuning_n_m3p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\013_detuning_n_m3p75\capture_cross_section_vs_velocity.png,completed
14,03_detuning,detuning_n,-4.0,25.54112954704834,0.39294045456997445,-4.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.39294045456997445,-4.0,-24280000.0,-24.28,-152555739.25832036,6070000.0,38138934.81458009,0.0001,0.1,75006539.52945045,75006539.52945045,28140108.965910323,5628021.793182065,63390873.44569081,86622205.61321008,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,b34426c15c607297806746916d77c431655dfdfec7adeedade774a3ef8245507,862.2072156999784,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\014_detuning_n_m4,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\014_detuning_n_m4,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\014_detuning_n_m4\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\014_detuning_n_m4\capture_cross_section_vs_velocity.png,completed
15,03_detuning,detuning_n,-4.25,25.54112954704834,0.34868436241704215,-4.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.34868436241704215,-4.25,-25797500.0,-25.7975,-162090472.96196538,6070000.0,38138934.81458009,0.0001,0.1,65127325.37578415,65127325.37578415,33072458.296834264,6614491.659366853,51475685.55411634,78778965.19745196,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,a7facc8cb8bb82581471f3172681412896c37e401a0fdd2237a68c9d78ae1e96,929.9839148000174,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\015_detuning_n_m4p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\015_detuning_n_m4p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\015_detuning_n_m4p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\015_detuning_n_m4p25\capture_cross_section_vs_velocity.png,completed
16,03_detuning,detuning_n,-4.5,25.54112954704834,0.31147718959815046,-4.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.31147718959815046,-4.5,-27315000.0,-27.315,-171625206.6656104,6070000.0,38138934.81458009,0.0001,0.1,53736949.158328734,53736949.158328734,37977966.418916315,7595593.283783263,38060415.10521697,69413483.21144049,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,59bf8c02981b0b5f7b4ebdd75ffe74a8c24ab9a786983f822f2fb52137bb4f4e,981.9963419999985,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\016_detuning_n_m4p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\016_detuning_n_m4p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\016_detuning_n_m4p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\016_detuning_n_m4p5\capture_cross_section_vs_velocity.png,completed
17,03_detuning,detuning_n,-4.75,25.54112954704834,0.2799027895566941,-4.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.2799027895566941,-4.75,-28832500.0,-28.8325,-181159940.36925542,6070000.0,38138934.81458009,0.0001,0.1,42862712.700047314,42862712.70004732,37601061.87698561,7520212.3753971215,27341757.195327923,58383668.204766706,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,1b8edad5691c44be6486412dbb0f815104e76a91006f32a4e83eb885cf0a7989,1081.9755652000022,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\017_detuning_n_m4p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\017_detuning_n_m4p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\017_detuning_n_m4p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\017_detuning_n_m4p75\capture_cross_section_vs_velocity.png,completed
18,03_detuning,detuning_n,-5.0,25.54112954704834,0.25288247076285486,-5.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.25288247076285486,-5.0,-30350000.0,-30.35,-190694674.07290044,6070000.0,38138934.81458009,0.0001,0.1,31058639.64768332,31058639.64768332,33489979.48919047,6697995.897838094,17234655.548344865,44882623.74702177,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,152a8f43ea07e0c95de8cfb583d031a96f2a0fde71082f36d9c52c8d459c3d99,1119.2288115999836,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\018_detuning_n_m5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\018_detuning_n_m5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\018_detuning_n_m5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\018_detuning_n_m5\capture_cross_section_vs_velocity.png,completed
19,03_detuning,detuning_n,-5.25,25.54112954704834,0.22958318693976035,-5.25,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.22958318693976035,-5.25,-31867500.0,-31.8675,-200229407.77654546,6070000.0,38138934.81458009,0.0001,0.1,21931386.848687205,21931386.848687205,28388410.776328716,5677682.155265743,10213226.815053137,33649546.882321276,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,153fcc3466d74d22ffcab40cfd05ed614d00a8c322c05046f1f83984139f43bb,1109.9325694,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\019_detuning_n_m5p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\019_detuning_n_m5p25,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\019_detuning_n_m5p25\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\019_detuning_n_m5p25\capture_cross_section_vs_velocity.png,completed
20,03_detuning,detuning_n,-5.5,25.54112954704834,0.2093535208774454,-5.5,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.2093535208774454,-5.5,-33385000.0,-33.385,-209764141.4801905,6070000.0,38138934.81458009,0.0001,0.1,16273370.061961683,16273370.061961683,25535072.09846728,5107014.419693456,5733010.346942779,26813729.776980586,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,d8a598fe5efd3b48f502d26f3ff77752f743037daaf683ff8799d4cd4921334f,1139.711275700014,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\020_detuning_n_m5p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\020_detuning_n_m5p5,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\020_detuning_n_m5p5\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\020_detuning_n_m5p5\capture_cross_section_vs_velocity.png,completed
21,03_detuning,detuning_n,-5.75,25.54112954704834,0.19167827052193875,-5.75,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.19167827052193875,-5.75,-34902500.0,-34.9025,-219298875.1838355,6070000.0,38138934.81458009,0.0001,0.1,12141012.126838202,12141012.126838202,22557177.570120353,4511435.51402407,2829866.8585663345,21452157.39511007,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,6ee95a6e806731d6efeabd49a59eb392ad44bf76735ddde75ff80352909ca5ad,1160.6273354000004,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\021_detuning_n_m5p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\021_detuning_n_m5p75,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\021_detuning_n_m5p75\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\021_detuning_n_m5p75\capture_cross_section_vs_velocity.png,completed
22,03_detuning,detuning_n,-6.0,25.54112954704834,0.17614572101412648,-6.0,0.027,27.0,0.0127,12.7,426.2814521402368,25.54112954704834,0.17614572101412648,-6.0,-36420000.0,-36.42,-228833608.88748053,6070000.0,38138934.81458009,0.0001,0.1,8962497.007557953,8962497.007557955,19031668.969838727,3806333.7939677453,1106610.165111782,16818383.85000412,2.0638985616280245,0.95,25,25,625,0.015,15.0,full_sphere,02509217f582bc1619712cd31de3fcb34aac11b208c54a4cb228694f36603e17,cfc9272d6568cf7a24fdccd182bba3c9f57f06ce31f7e1c4848abcd6c0f7013d,1208.2471094000211,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\022_detuning_n_m6,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\022_detuning_n_m6,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\statistics\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\022_detuning_n_m6\capture_velocity_spectrum.csv,C:\Users\imaq\SynologyDrive\IMAQ-Storage\Jupyter\Notebook\ARosypal\pMOT-Monte-Carlo-Simulation\outputs\figures\mot_multilevel\refined_relationships_full_sphere_25x25_r15mm_27mW_reference_repump0p1mW_20260903\03_detuning\points\022_detuning_n_m6\capture_cross_section_vs_velocity.png,completed
