disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,26.645588268717184,24299710.677539323
1,25,44.54674703631759,40624851.42724019
2,25,36.34248958965419,33142896.806181036
3,25,32.65991263443341,29784533.926097892
4,25,38.56524294298802,35169958.95428736
5,25,32.98072952331897,30077106.09608597
6,25,27.65175579820372,25217295.217729863
7,25,16.659548109752674,15192841.494170047
8,25,29.829923236009442,27203696.79431117
9,25,29.673614861265055,27061149.80887928
10,25,17.77318782652281,16208436.370275743
11,25,24.645877448253955,22476054.39770968
12,25,42.10704533996913,38399941.06823825
13,25,39.72676139871119,36229217.325168654
14,25,16.918102786955984,15428633.01759238
15,25,16.684567773498635,15215658.426719815
16,25,37.26282165748673,33982202.8387616
17,25,28.81880362425052,26281596.153171506
18,25,64.40798061530171,58737502.00193055
19,25,30.665597660092878,27965798.4420983
20,25,43.886985770064925,40023175.542868406
21,25,63.885449884651905,58260974.87680715
22,25,18.283629310383745,16673938.58589756
23,25,37.48115257962694,34181311.90651658
24,25,26.65472290906993,24308041.10415541
