disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,20.882710230905026,19044196.42217615
1,25,24.875719731025434,22685661.365905955
2,25,19.382492361149126,17676057.733673558
3,25,25.714929621749764,23450987.217850916
4,25,27.823262016392984,25373702.028469745
5,25,24.560767729892905,22398437.738953136
6,25,15.47283299538433,14110604.778470693
7,25,8.453359130768709,7709125.392895832
8,25,22.579569265377298,20591663.98725348
9,25,14.545167920358878,13264611.336650483
10,25,10.628488984285362,9692756.814108878
11,25,12.9983063587572,11853935.466932215
12,25,30.481389622280947,27797808.07993533
13,25,31.969739342271048,29155123.490577504
14,25,12.979897289168136,11837147.131829774
15,25,4.6126734404396785,4206573.6707433695
16,25,28.485756132888852,25977870.162949316
17,25,20.670325637588668,18850510.168455362
18,25,49.388145670874124,45040013.32601037
19,25,16.709382604375264,15238288.559886066
20,25,26.770477362820674,24413604.535797942
21,25,26.40880413094123,24083773.015253164
22,25,13.647986402804142,12446417.679901265
23,25,25.246313804349022,23023628.337014135
24,25,20.413669783349263,18616450.295623194
