disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,65.43810408094741,59676933.3976608
1,30,99.4504905807103,90694869.38998456
2,30,80.72264097675301,73615819.66515967
3,30,62.94340911168968,57401871.373496525
4,30,85.32720711688113,77814999.80231091
5,30,56.585230147964886,51603466.485738054
6,30,88.98103915837268,81147148.47086956
7,30,86.98251119886271,79324570.91291484
8,30,92.75338465288942,84587376.66804904
9,30,75.85604149179322,69177675.59885575
10,30,71.55770756457581,65257766.99059055
11,30,95.03711653393759,86670048.79428972
12,30,68.95489904462478,62884109.732736014
13,30,61.80636784026939,56364935.21561207
14,30,121.64495086073426,110935329.38695522
15,30,73.02392532739913,66594898.94157491
16,30,65.30519117347099,59555722.142558604
17,30,76.86583287774425,70098564.95118766
18,30,60.05758571852987,54770115.8718705
19,30,108.98090716244464,99386228.09586301
20,30,69.10786372289355,63023607.40073001
21,30,136.0757831204764,124095671.17454964
22,30,90.3347467689894,82381675.66344757
23,30,81.75167079548444,74554253.69864999
24,30,71.00933491519942,64757673.06926526
25,30,86.21338232246454,78623156.14279476
26,30,55.687328759996035,50784616.33596598
27,30,66.7852707327251,60905495.497415975
28,30,78.37835799417056,71477927.35636379
29,30,91.26785628583183,83232634.2184272
