disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,13.704577410366579,12498026.415157905
1,30,35.58605721112788,32453060.734260183
2,30,25.784727554820023,23514640.140893668
3,30,15.7461015927444,14359814.808519183
4,30,25.534233061733246,23286199.18297825
5,30,14.647245331215792,13357701.852255555
6,30,28.319870243750074,25826588.867490318
7,30,27.666505763366786,25230746.595959973
8,30,18.02437932908276,16437512.972950313
9,30,18.06478952236557,16474365.452816505
10,30,21.296170167450153,19421255.34590784
11,30,29.405625685700638,26816754.400331553
12,30,18.1190340211134,16523834.265894577
13,30,17.867462286766184,16294410.907039288
14,30,32.34645101157676,29498669.46451754
15,30,16.048463297746018,14635556.589012459
16,30,15.947393890278196,14543385.332178103
17,30,32.02906353089209,29209224.77763235
18,30,15.130140621114432,13798083.040831517
19,30,27.181552863167198,24788488.949093957
20,30,20.014612708223428,18252526.205391437
21,30,37.535998712509894,34231329.385860525
22,30,25.478879831712206,23235719.251328263
23,30,18.20365764044745,16601007.621782456
24,30,13.547382505025297,12354670.94928287
25,30,32.050550907788335,29228820.40586665
26,30,15.110536570780638,13780204.93108911
27,30,16.293614508770954,14859124.687418759
28,30,16.820658880070685,15339768.07226926
29,30,30.609981895601404,27915079.089512657
