disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,15,7.136089693135046,6507828.356551437
1,15,11.294222560759172,10299879.206509935
2,15,19.875769076391837,18125906.3669063
3,15,15.717608266470148,14333830.034690116
4,15,20.637969189799826,18821002.382329848
5,15,6.0968314474597936,5560066.4068254335
6,15,13.260125388717993,12092703.949495262
7,15,22.017040543183374,20078660.29376151
8,15,25.980411475306227,23693096.049020268
9,15,15.299462505850755,13952497.826835655
10,15,12.809961840915665,11682172.80044145
11,15,12.835587496552773,11705542.373356266
12,15,18.896479772698683,17232833.69351029
13,15,11.954594426645466,10902111.9333236
14,15,25.159365175523796,22944334.665470682
