disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,51.14076682378399,46638333.712618046
1,25,67.41918415753317,61483599.18430395
2,25,58.29041252450645,53158524.6058489
3,25,59.322615005496466,54099851.98041256
4,25,61.53596707215959,56118340.53112666
5,25,56.43052949566204,51462385.67886396
6,25,44.343536932961754,40439531.9413838
7,25,28.655499232923702,26132669.0804571
8,25,64.70615871811671,59009428.50457372
9,25,46.77518276898592,42657095.6780044
10,25,29.67247502507727,27060110.323869467
11,25,42.852108100822534,39079408.503626116
12,25,71.56107814671975,65260840.826682545
13,25,75.02739045029102,68421978.9950474
14,25,31.004322472671717,28274701.9221777
15,25,24.264809054234007,22128535.265099246
16,25,63.73658257126874,58125213.84169424
17,25,45.46746893309246,41464512.968223006
18,25,113.24060798715993,103270904.85997038
19,25,50.00019994651143,45598182.34322056
20,25,68.60348974321502,62563638.506222375
21,25,89.75323200791813,81851357.46194102
22,25,33.85969582575244,30878688.205253195
23,25,62.70795289931371,57187144.72605813
24,25,49.05666312660789,44737714.50494133
