disc_index,point_index,base_timeout_detected,base_evaluation_timeout_count,base_evaluation_timeout_speeds_m_per_s_json,accepted_max_simulation_time_s,accepted_coarse_time_step_s,accepted_time_step_s,adaptive_audit_level_count,adaptive_audit_evidence_json,adaptive_max_duration_s,adaptive_coarse_time_step_s,adaptive_fine_time_step_s,accepted_trapped_velocity_lower_m_per_s,accepted_untrapped_velocity_upper_m_per_s,accepted_lower_classification,accepted_upper_classification,base_capture_velocity_m_per_s,coarse_capture_velocity_m_per_s,fine_capture_velocity_m_per_s,coarse_trapped_velocity_lower_m_per_s,coarse_untrapped_velocity_upper_m_per_s,fine_trapped_velocity_lower_m_per_s,fine_untrapped_velocity_upper_m_per_s,coarse_lower_classification,coarse_upper_classification,fine_lower_classification,fine_upper_classification,timeout_node_coarse_results_json,timeout_node_fine_results_json,coarse_evaluation_timeout_count,coarse_evaluation_timeout_speeds_m_per_s_json,fine_evaluation_timeout_count,fine_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_coarse_evaluation_timeout_count,pre_adaptive_coarse_evaluation_timeout_speeds_m_per_s_json,pre_adaptive_fine_evaluation_timeout_count,pre_adaptive_fine_evaluation_timeout_speeds_m_per_s_json,complete_boundary_audit_evidence_json,positive_boundary_grid_base_level_index,diagnostic_scalar_boundary_level_index,diagnostic_scalar_boundary_converged,diagnostic_scalar_grid_agreement,timeout_resolution_status,timeout_resolution_reason,zero_threshold_audit_status,zero_threshold_audit_reason,zero_threshold_grid_evidence_json,positive_boundary_grid_audit_status,positive_boundary_grid_audit_reason,positive_boundary_grid_evidence_json,positive_boundary_grid_duration_s,positive_boundary_grid_coarse_time_step_s,positive_boundary_grid_fine_time_step_s,velocity_resolved_override
0,0,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,3.18359375,3.3203125,two_core_entries,escaped,3.18359375,3.18359375,3.18359375,3.18359375,3.3203125,3.18359375,3.3203125,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,1,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,4.140625,4.27734375,two_core_entries,escaped,4.140625,4.140625,4.140625,4.140625,4.27734375,4.140625,4.27734375,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,2,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,4.6875,4.82421875,two_core_entries,escaped,4.6875,4.6875,4.6875,4.6875,4.82421875,4.6875,4.82421875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,3,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,4.27734375,4.4140625,bounded_core_residence,escaped,4.27734375,4.27734375,4.27734375,4.27734375,4.4140625,4.27734375,4.4140625,bounded_core_residence,escaped,bounded_core_residence,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,4,True,1,[4.4140625],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.27734375,4.4140625,two_core_entries,escaped,4.27734375,4.27734375,4.27734375,4.27734375,4.4140625,4.27734375,4.4140625,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":4.4140625,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":4.4140625,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,targeted_timeout_nodes_confirmed_escaped,"every actual base-search timeout speed is escaped at 200 ms with 5 and 2.5 microsecond steps, and the saved endpoints remain a definitive trapped/escaped bracket",not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,5,True,1,[4.4140625],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.4140625,4.55078125,bounded_core_residence,escaped,4.27734375,4.4140625,4.4140625,4.4140625,4.55078125,4.4140625,4.55078125,bounded_core_residence,escaped,bounded_core_residence,escaped,"[{""speed_m_per_s"":4.4140625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]","[{""speed_m_per_s"":4.4140625,""trapped"":true,""termination_reason"":""bounded_core_residence""}]",0,[],0,[],0,[],0,[],"[{""level_index"":0,""duration_s"":0.2,""coarse_time_step_s"":5e-06,""fine_time_step_s"":2.5e-06,""coarse_sample"":{""capture_velocity_m_per_s"":4.4140625,""velocity_resolution_m_per_s"":0.13671875,""trapped_velocity_lower_m_per_s"":4.4140625,""untrapped_velocity_upper_m_per_s"":4.55078125,""lower_classification"":""bounded_core_residence"",""upper_classification"":""escaped"",""lower_entered_trap_core"":true,""upper_entered_trap_core"":false,""lower_core_entry_count"":1,""upper_core_entry_count"":0},""fine_sample"":{""capture_velocity_m_per_s"":4.4140625,""velocity_resolution_m_per_s"":0.13671875,""trapped_velocity_lower_m_per_s"":4.4140625,""untrapped_velocity_upper_m_per_s"":4.55078125,""lower_classification"":""bounded_core_residence"",""upper_classification"":""escaped"",""lower_entered_trap_core"":true,""upper_entered_trap_core"":false,""lower_core_entry_count"":1,""upper_core_entry_count"":0},""coarse_timeout_speeds_m_per_s"":[],""fine_timeout_speeds_m_per_s"":[],""coarse_evaluations"":[{""speed_m_per_s"":0.0,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.034420000000003004,""minimum_radius_m"":0.001395410245552268,""final_radius_m"":0.0019971613528136367,""final_position_m"":[0.0018303155088036276,-0.0007977290191942591,-4.7191305774250114e-05],""final_velocity_m_per_s"":[-0.962505752282672,-0.12075805708811943,-0.9862590036473516]}},{""speed_m_per_s"":2.5,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.035320000000002655,""minimum_radius_m"":0.0011721030426516579,""final_radius_m"":0.0018422171119666755,""final_position_m"":[-0.00020907248922607407,0.001384317572471118,-0.0011973794053763088],""final_velocity_m_per_s"":[0.29448272352141264,0.15286325185544783,-0.10308454802797819]}},{""speed_m_per_s"":3.59375,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.03740000000000185,""minimum_radius_m"":0.0016582288474837783,""final_radius_m"":0.0019992470398687338,""final_position_m"":[0.0011188478436965263,0.0013633186505590538,-0.0009415574789238144],""final_velocity_m_per_s"":[0.12832311314261452,-0.34860876669590707,0.3657274597753045]}},{""speed_m_per_s"":4.140625,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.045249999999998805,""minimum_radius_m"":0.0014291327431944373,""final_radius_m"":0.0014428137175944032,""final_position_m"":[0.0003556952371601788,-0.0010165111605939514,0.0009601548741365034],""final_velocity_m_per_s"":[-0.35169364788728014,-0.14152751988697568,-0.06233367874357539]}},{""speed_m_per_s"":4.4140625,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.05486499999999508,""minimum_radius_m"":0.001097797389143356,""final_radius_m"":0.0014091362897946907,""final_position_m"":[-0.0006950247887080602,-0.000996493965002613,-0.0007138665169420922],""final_velocity_m_per_s"":[-0.23551849434207536,0.11228775886237115,-0.3291995484025239]}},{""speed_m_per_s"":4.55078125,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.04435499999999915,""minimum_radius_m"":0.007491238377407953,""final_radius_m"":0.030002003902757052,""final_position_m"":[0.019744596039734115,-0.005003795512737988,-0.02202800934890551],""final_velocity_m_per_s"":[0.3430790459489535,-0.9331362365438105,-0.996618790124232]}},{""speed_m_per_s"":4.6875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.03942500000000106,""minimum_radius_m"":0.007776164068548043,""final_radius_m"":0.030002183714650625,""final_position_m"":[0.022631761077624078,0.01530294322755455,-0.012399772044163935],""final_velocity_m_per_s"":[0.5389719314123793,-0.4352184741512,-0.7908026476265517]}},{""speed_m_per_s"":5.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.01566499999999946,""minimum_radius_m"":0.008428352691954362,""final_radius_m"":0.03000212022551365,""final_position_m"":[0.01269120850521919,0.026329578514223125,0.006768584783142429],""final_velocity_m_per_s"":[0.8765734905547603,3.9662387668839894,-0.11881974990687286]}},{""speed_m_per_s"":6.875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.01093999999999964,""minimum_radius_m"":0.012235277558986115,""final_radius_m"":0.0300164762802866,""final_position_m"":[0.01951680631692509,0.011649134403422112,0.01960563151555308],""final_velocity_m_per_s"":[2.8523429150922412,4.450753147821796,2.8460866368968083]}},{""speed_m_per_s"":10.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.007649999999999772,""minimum_radius_m"":0.014597022670371952,""final_radius_m"":0.030012669917730158,""final_position_m"":[0.020647960881598135,-0.0047060580134982415,0.02126676009636181],""final_velocity_m_per_s"":[4.365136015371105,3.287508715252312,4.915056383138513]}},{""speed_m_per_s"":11.25,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.006634999999999814,""minimum_radius_m"":0.014610736909258312,""final_radius_m"":0.03002042530179266,""final_position_m"":[0.019837542941584265,-0.010000326203339713,0.02019136699602358],""final_velocity_m_per_s"":[4.910855139353458,2.614566518971504,5.512258818476513]}},{""speed_m_per_s"":20.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.0024399999999999847,""minimum_radius_m"":0.014635089155516182,""final_radius_m"":0.030037437588499787,""final_position_m"":[0.008555847494868202,-0.027852650201477015,0.007298973029251436],""final_velocity_m_per_s"":[8.730232415062092,-7.384907873952719,9.760892870674992]}}],""fine_evaluations"":[{""speed_m_per_s"":0.0,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.034417499999999226,""minimum_radius_m"":0.0013953986157416748,""final_radius_m"":0.001999189594779304,""final_position_m"":[0.001832721754907124,-0.0007974268960213884,-4.472527770381169e-05],""final_velocity_m_per_s"":[-0.9624910472669723,-0.12094047967507343,-0.9865633240428113]}},{""speed_m_per_s"":2.5,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.035315000000000124,""minimum_radius_m"":0.0011721030426502257,""final_radius_m"":0.0018414728870840566,""final_position_m"":[-0.0002105451911970237,0.0013835516654965988,-0.0011968616901008602],""final_velocity_m_per_s"":[0.2945979928679385,0.1534995534757899,-0.10400159397371121]}},{""speed_m_per_s"":3.59375,""classification"":{""trapped"":true,""termination_reason"":""two_core_entries"",""entered_trap_core"":true,""core_entry_count"":2,""elapsed_time_s"":0.03740000000000221,""minimum_radius_m"":0.0016582284794491445,""final_radius_m"":0.001999247039865009,""final_position_m"":[0.0011188478436958429,0.0013633186505572147,-0.0009415574789193797],""final_velocity_m_per_s"":[0.12832311314177708,-0.3486087666952575,0.36572745977550797]}},{""speed_m_per_s"":4.140625,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.04524250000001005,""minimum_radius_m"":0.001429132743193367,""final_radius_m"":0.0014430257405292663,""final_position_m"":[0.000358333511694266,-0.0010154470589109844,0.0009606183699971201],""final_velocity_m_per_s"":[-0.3518460239641195,-0.1422329378487609,-0.06126494717944499]}},{""speed_m_per_s"":4.4140625,""classification"":{""trapped"":true,""termination_reason"":""bounded_core_residence"",""entered_trap_core"":true,""core_entry_count"":1,""elapsed_time_s"":0.05485750000001967,""minimum_radius_m"":0.0010977967501848648,""final_radius_m"":0.0014076082924125107,""final_position_m"":[-0.0006932561243916634,-0.000997334483315544,-0.0007113936879475611],""final_velocity_m_per_s"":[-0.23612526174721413,0.11185030217932904,-0.3302212165150447]}},{""speed_m_per_s"":4.55078125,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.044355000000009165,""minimum_radius_m"":0.007491238377408548,""final_radius_m"":0.03000200390276464,""final_position_m"":[0.019744596039616757,-0.005003795512965106,-0.02202800934896944],""final_velocity_m_per_s"":[0.34307904594312183,-0.9331362365506153,-0.9966187901257842]}},{""speed_m_per_s"":4.6875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.03942250000000423,""minimum_radius_m"":0.007776164068548562,""final_radius_m"":0.030000905280474895,""final_position_m"":[0.022630413647762557,0.015304031273651141,-0.012397795068248884],""final_velocity_m_per_s"":[0.5389719326694038,-0.4352184741536613,-0.79077813100338]}},{""speed_m_per_s"":5.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.0156650000000021,""minimum_radius_m"":0.00842835269195471,""final_radius_m"":0.03000212022550839,""final_position_m"":[0.012691208505221823,0.02632957851421955,0.006768584783128075],""final_velocity_m_per_s"":[0.8765734905547449,3.9662387668830568,-0.11881974990859225]}},{""speed_m_per_s"":6.875,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.010937500000000681,""minimum_radius_m"":0.01223527755898771,""final_radius_m"":0.03000287478739836,""final_position_m"":[0.019509675459638633,0.011638007520552116,0.019598516268316095],""final_velocity_m_per_s"":[2.8523429150927977,4.450753147822282,2.846111153522169]}},{""speed_m_per_s"":10.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.007649999999999731,""minimum_radius_m"":0.014597022670368782,""final_radius_m"":0.030012669917733718,""final_position_m"":[0.02064796088159814,-0.004706058013510933,0.021266760096364017],""final_velocity_m_per_s"":[4.365136015371115,3.2875087152559543,4.915056383138902]}},{""speed_m_per_s"":11.25,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.006632499999999772,""minimum_radius_m"":0.014610711073058192,""final_radius_m"":0.030005223767061776,""final_position_m"":[0.019825265803735947,-0.010006862619665201,0.02017758631833387],""final_velocity_m_per_s"":[4.91085513935394,2.6145665189766043,5.512283335102767]}},{""speed_m_per_s"":20.0,""classification"":{""trapped"":false,""termination_reason"":""escaped"",""entered_trap_core"":false,""core_entry_count"":0,""elapsed_time_s"":0.0024374999999999428,""minimum_radius_m"":0.01463507307073421,""final_radius_m"":0.030008180870508716,""final_position_m"":[0.00853402191383041,-0.027834187778622694,0.007274570766430052],""final_velocity_m_per_s"":[8.730232415061993,-7.385031071304808,9.760917387300617]}}],""compatible_definitive_brackets"":true,""timeout_free"":true}]",0,-1,False,not_applicable,dual_step_research_recovered_boundary,"targeted timeout-node or endpoint evidence changed or remained non-definitive; complete 200 ms coarse/fine searches recovered compatible, timeout-free definitive brackets",not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,6,True,1,[4.82421875],0.2,5e-06,2.5e-06,0,[],0.0,0.0,0.0,4.6875,4.82421875,two_core_entries,escaped,4.6875,4.6875,4.6875,4.6875,4.82421875,4.6875,4.82421875,two_core_entries,escaped,two_core_entries,escaped,"[{""speed_m_per_s"":4.82421875,""trapped"":false,""termination_reason"":""escaped""}]","[{""speed_m_per_s"":4.82421875,""trapped"":false,""termination_reason"":""escaped""}]",0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,targeted_timeout_nodes_confirmed_escaped,"every actual base-search timeout speed is escaped at 200 ms with 5 and 2.5 microsecond steps, and the saved endpoints remain a definitive trapped/escaped bracket",not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
0,7,False,0,[],0.05,5e-06,5e-06,0,[],0.0,0.0,0.0,3.59375,3.73046875,two_core_entries,escaped,3.59375,3.59375,3.59375,3.59375,3.73046875,3.59375,3.73046875,two_core_entries,escaped,two_core_entries,escaped,[],[],0,[],0,[],0,[],0,[],[],0,-1,False,not_applicable,not_required,base search contained no timeout,not_applicable,positive scalar capture threshold,[],not_applicable,positive-boundary grid fallback was not required,[],0.0,0.0,0.0,False
