disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.0635143665098907,57922.56168235993
1,25,0.33075009653647625,301630.8580374049
2,25,0.05675330349860071,51756.7426585839
3,25,0.12035343406198966,109757.51772717209
4,25,5.656572698187244,5158568.037838839
5,25,0.0745938498953549,68026.60735056787
6,25,0.9783747368153848,892238.6249861583
7,25,0.11439381670103627,104322.58507867703
8,25,0.04246280191675002,38724.37683599935
9,25,0.14909137310975884,135965.36862117567
10,25,0.2203146745831449,200918.17063284482
11,25,0.14896959876056579,135854.31528568556
12,25,0.36995945302911654,337388.2227844331
13,25,0.20427743258774486,186292.84742271982
14,25,0.04522093741535628,41239.68608530831
15,25,0.37015993549120096,337571.05477055564
16,25,0.4993240000215208,455363.5150596261
17,25,6.286885694981589,5733388.27839541
18,25,0.057250071640435975,52209.77533321199
19,25,0.037883904706374885,34548.60573602564
20,25,0.8524496988783605,777400.0273891097
21,25,1.5836489821504602,1444224.5257619338
22,25,0.05650681065855193,51531.95104817302
23,25,0.6597301265247936,601647.4861855507
24,25,0.3711420381827606,338466.69314115035
