disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.7387169234483153,673680.2855079257
1,25,1.0636794528494655,970033.1138205986
2,25,0.6670084059804169,608284.985917901
3,25,1.2493500534235116,1139357.2747201056
4,25,6.70921963033677,6118539.934081921
5,25,0.8418855878493766,767765.9806951175
6,25,2.286291161025976,2085006.0872092491
7,25,0.7964844024503253,726361.9156585986
8,25,0.46188691959815315,421222.3951967317
9,25,0.6678678024238702,609068.7210984727
10,25,0.8584771603828623,782896.8311827551
11,25,0.8546383409851653,779395.9814448314
12,25,1.9236044431901478,1754250.3080116871
13,25,1.6026693999579424,1461570.3859856452
14,25,0.7201646209648132,656761.327735071
15,25,0.9468155273939831,863457.8883622169
16,25,3.387277285926859,3089061.3936738586
17,25,4.468798996030854,4075365.9324202975
18,25,0.6338043772080716,578004.2398386729
19,25,0.5154839330724842,470100.7276047827
20,25,4.507339240426397,4110513.093699257
21,25,1.3082669756401604,1193087.1511048006
22,25,0.7095082000898654,647043.0981539537
23,25,2.4055926020107394,2193804.229329714
24,25,1.1504732391536907,1049185.5751785997
