disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,82.78348988786797,75495231.43814008
1,25,87.8106885079021,80079835.49166639
2,25,78.16006848719836,71278856.05758542
3,25,89.64945116877709,81756713.48787795
4,25,74.56921020267782,68004136.93643406
5,25,87.2782135230269,79594239.60445961
6,25,62.02565013466122,56564911.896805644
7,25,42.28742789266896,38564442.74099838
8,25,92.6876979852832,84527473.05465886
9,25,68.17706923942174,62174760.06358305
10,25,42.332115279591704,38605195.85037645
11,25,71.84914018685141,65523541.884801015
12,25,86.15925744614654,78573796.4205878
13,25,102.82177664270844,93769347.42708439
14,25,64.46683939329996,58791178.85311384
15,25,39.312545556135646,35851469.04537346
16,25,77.63172960310841,70797032.12885074
17,25,55.0098192963417,50166754.80549178
18,25,129.45634063623396,118059004.40661992
19,25,62.17418693248483,56700371.51494887
20,25,89.76155956388527,81858951.8598808
21,25,97.8367438511637,89223196.92250726
22,25,50.88118540811969,46401605.844788834
23,25,91.35909035686068,83315836.04184267
24,25,71.31850617129999,65039624.88797873
