replicate_index,disc_index,theta_rad,phi_rad,point_count,capture_velocity_mean_m_per_s,capture_velocity_sample_std_m_per_s,loading_rate_atoms_per_s
1,0,1.457732450100625,1.2321308014259056,25,23.91875,5.610136612641443,44564281.02755201
2,1,1.3384844104219924,0.8609172676841867,25,21.525,5.547109736817153,30597314.423000496
3,2,1.5673420794615047,0.24216107092987377,25,24.775,5.4428478849733,49497223.834707536
4,3,0.40060196789834845,1.0446245108769725,25,21.59375,7.813020815973379,41525934.11245289
5,4,1.146840186104423,0.13255032373604866,25,24.9375,6.5395182910644625,55329771.12015403
6,5,0.9404099994359895,0.6007277038522987,25,27.621875,8.969022208412687,93575357.9730739
7,6,0.9259539759492723,0.5056439283308706,25,24.5625,7.4471881928125505,57334013.718428686
8,7,0.24976483536291105,0.9156687054618924,25,28.05,5.800594045099317,77639012.34177126
9,8,0.8986655624347945,1.290641528889039,25,22.0125,7.039682443565903,40060401.81346874
10,9,1.3592910432132472,1.0202241064044864,25,24.69375,6.636254689362317,55135988.48730245
