disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,33.14574486286483,30227593.48513821
1,25,52.26722680574126,47665620.1577638
2,25,42.59385883328885,38843895.5016061
3,25,42.933068086553014,39153240.772212885
4,25,44.56384828549531,40640447.0824403
5,25,39.28955134845106,35830499.24773343
6,25,32.5639737088522,29697041.463524856
7,25,19.988989293368597,18229158.675980426
8,25,37.08706624381378,33821920.93170842
9,25,34.824325978637994,31758392.319478706
10,25,21.349322875675263,19469728.489700813
11,25,29.65115694606359,27040669.088532154
12,25,53.23150232475773,48545000.86008605
13,25,48.340501248008216,44084603.51813357
14,25,20.5435205127146,18734868.96677521
15,25,19.88616977745682,18135391.390249524
16,25,43.394174448916885,39573751.33043424
17,25,34.05162151460343,31053716.756457746
18,25,76.7143729606482,69960439.56519274
19,25,27.829712654675486,25379584.752557855
20,25,51.04909785711003,46554735.28177006
21,25,71.95717584679635,65622066.085244395
22,25,22.483058192546366,20503649.749274585
23,25,44.38773654296786,40479840.217724964
24,25,32.4206925836218,29566374.808559738
