disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,30,49.10873515969456,44785202.116235055
1,30,94.35636312484871,86049228.91533703
2,30,74.3724560474842,67824705.01706369
3,30,48.199995990632495,43956468.34361721
4,30,78.66041076804353,71735148.20402499
5,30,49.91767057974145,45522918.86190101
6,30,80.57831278710329,73484198.12932672
7,30,86.25443805863611,78660597.3319538
8,30,93.69317383894226,85444426.81416178
9,30,56.32682622614831,51367812.445198216
10,30,65.1202539789947,59387066.818684004
11,30,83.8892464358149,76503637.17960575
12,30,55.39358813411032,50516736.634783246
13,30,53.202927573822095,48518941.8302228
14,30,98.8577470095916,90154310.96286716
15,30,55.39693570819534,50519789.488445826
16,30,47.95603665163142,43733987.18482179
17,30,91.55274647544553,83492442.6757473
18,30,56.02121474183862,51089106.99596715
19,30,94.75152399870069,86409599.82585508
20,30,62.029899791862654,56568787.414187066
21,30,106.53691024395532,97157400.6660775
22,30,81.58691915194903,74404006.78981145
23,30,60.82153541136117,55466807.43374493
24,30,56.41895171591289,51451827.20684392
25,30,84.7128739448631,77254752.52275735
26,30,47.36512430762181,43195098.76357879
27,30,60.01502984236353,54731306.615041845
28,30,67.64432066489984,61688914.67356206
29,30,90.58469699040762,82609620.26737213
