velocity_m_per_s,captured_count,launched_count,capture_fraction,capture_cross_section_m2,capture_cross_section_sample_std_m2,capture_cross_section_disc_cluster_sem_m2,capture_cross_section_t95_lower_m2,capture_cross_section_t95_upper_m2,disc_count,student_t_critical_95
3.5,625,625,1.0,0.0007068583470577034,1.1065592085860339e-19,2.2131184171720676e-20,0.0007068583470577034,0.0007068583470577034,25,2.0638985616280245
3.75,624,625,0.9984,0.0007057273737024111,5.65486677646164e-06,1.130973355292328e-06,0.0007033931594211837,0.0007068583470577034,25,2.0638985616280245
4.0,623,625,0.9968,0.0007045964003471188,7.828808551163145e-06,1.565761710232629e-06,0.0007013648270055175,0.0007068583470577034,25,2.0638985616280245
4.25,622,625,0.9952000000000002,0.0007034654269918266,9.3775356684849e-06,1.8755071336969802e-06,0.0006995945705162663,0.0007068583470577034,25,2.0638985616280245
4.5,616,625,0.9856,0.0006966795868600725,1.6077466817397914e-05,3.215493363479583e-06,0.0006900431347322626,0.0007033160389878825,25,2.0638985616280245
4.75,601,625,0.9615999999999999,0.0006797149865306875,2.513077765660482e-05,5.026155531320964e-06,0.0006693415113590755,0.0006900884617022996,25,2.0638985616280245
5.0,591,625,0.9455999999999999,0.0006684052529777642,3.148496571453452e-05,6.2969931429069045e-06,0.0006554088978875371,0.0006814016080679913,25,2.0638985616280245
5.25,564,625,0.9023999999999998,0.0006378689723848714,4.694447748904276e-05,9.388895497808551e-06,0.0006184912444716685,0.0006572467002980743,25,2.0638985616280245
5.5,548,625,0.8767999999999999,0.0006197733987001943,5.221190890615751e-05,1.0442381781231503e-05,0.0005982213819619399,0.0006413254154384487,25,2.0638985616280245
5.75,524,625,0.8383999999999999,0.0005926300381731785,6.554118262230343e-05,1.3108236524460686e-05,0.0005655759676648642,0.0006196841086814929,25,2.0638985616280245
6.0,513,625,0.8208000000000001,0.000580189331264963,7.305874866265596e-05,1.4611749732531193e-05,0.0005500321620091232,0.0006103465005208028,25,2.0638985616280245
6.25,501,625,0.8016,0.000566617651001455,7.720843452767294e-05,1.544168690553459e-05,0.0005347475756080119,0.0005984877263948982,25,2.0638985616280245
6.5,487,625,0.7792,0.0005507840240273625,8.719320481667789e-05,1.7438640963335577e-05,0.0005147924380263867,0.0005867756100283383,25,2.0638985616280245
6.75,472,625,0.7552000000000001,0.0005338194236979777,9.100646806254016e-05,1.8201293612508032e-05,0.000496253799991353,0.0005713850474046024,25,2.0638985616280245
7.0,457,625,0.7312000000000001,0.0005168548233685928,9.606341036556299e-05,1.9212682073112598e-05,0.00047720179647287915,0.0005565078502643064,25,2.0638985616280245
7.25,438,625,0.7007999999999999,0.0004953663296180385,0.00011342672309947087,2.2685344619894173e-05,0.0004485460794870029,0.0005421865797490741,25,2.0638985616280245
7.5,419,625,0.6703999999999999,0.0004738778358674843,0.00012652040421245425,2.530408084249085e-05,0.0004216527798133482,0.0005261028919216204,25,2.0638985616280245
7.75,393,625,0.6288,0.0004444725286298839,0.0001534647913957579,3.069295827915158e-05,0.000381125376185434,0.0005078196810743338,25,2.0638985616280245
8.0,361,625,0.5776,0.00040828138126052947,0.00017450097925982244,3.490019585196449e-05,0.0003362509172411236,0.0004803118452799353,25,2.0638985616280245
8.25,335,625,0.536,0.00037887607402292906,0.00018085999111553224,3.6171998223106445e-05,0.0003042207389190482,0.0004535314091268099,25,2.0638985616280245
8.5,314,625,0.5024,0.0003551256335617902,0.00019073478079939014,3.814695615987803e-05,0.00027639418561293063,0.00043385708151064974,25,2.0638985616280245
8.75,289,625,0.46240000000000003,0.0003268512996794821,0.0001969214830231992,3.9384296604639844e-05,0.0002455661065664344,0.0004081364927925298,25,2.0638985616280245
9.0,267,625,0.4272,0.0003019698858630509,0.0002066026555736768,4.132053111473536e-05,0.00021668850112964257,0.0003872512705964592,25,2.0638985616280245
9.25,246,625,0.39359999999999995,0.00027821944540191204,0.00020820228335438723,4.1640456670877445e-05,0.000192277766773354,0.0003641611240304701,25,2.0638985616280245
9.5,227,625,0.3632,0.0002567309516513579,0.00020856034908995773,4.171206981799155e-05,0.00017064147075147743,0.0003428204325512384,25,2.0638985616280245
9.75,202,625,0.3232,0.00022845661776904974,0.00019672516736197126,3.934503347239425e-05,0.00014725245977816878,0.0003096607757599307,25,2.0638985616280245
10.0,189,625,0.3024,0.00021375396415024953,0.0001888039683899958,3.776079367799916e-05,0.00013581951639229445,0.0002916884119082046,25,2.0638985616280245
10.25,162,625,0.2592,0.00018321768355735672,0.000178844940211051,3.5768988042210196e-05,0.00010939412058614909,0.00025704124652856433,25,2.0638985616280245
10.5,143,625,0.2288,0.00016172918980680254,0.00017150506468437184,3.4301012936874366e-05,9.093537854400328e-05,0.00023252300106960181,25,2.0638985616280245
10.75,130,625,0.20799999999999996,0.00014702653618800228,0.00016667474010169107,3.333494802033821e-05,7.822658491688128e-05,0.00021582648745912327,25,2.0638985616280245
11.0,113,625,0.18080000000000002,0.0001277999891480328,0.00015638884833057469,3.127776966611494e-05,6.324584532320551e-05,0.0001923541329728601,25,2.0638985616280245
11.25,104,625,0.1664,0.00011762122895040184,0.00015328235887142823,3.0656471774285646e-05,5.4349380950863564e-05,0.00018089307694994013,25,2.0638985616280245
11.5,93,625,0.1488,0.00010518052204218626,0.00014289965081097257,2.8579930162194513e-05,4.619444528900361e-05,0.0001641665987953689,25,2.0638985616280245
11.75,81,625,0.1296,9.160884177867836e-05,0.00013015410211739681,2.6030820423479363e-05,3.7883868948661896e-05,0.00014533381460869483,25,2.0638985616280245
12.0,77,625,0.1232,8.708494835750907e-05,0.0001256326790857622,2.5126535817152444e-05,3.52263272257931e-05,0.00013894356948922502,25,2.0638985616280245
12.25,64,625,0.1024,7.238229473870883e-05,0.00011998005168845725,2.399601033769145e-05,2.2856963517936246e-05,0.00012190762595948142,25,2.0638985616280245
12.5,59,625,0.09440000000000001,6.672742796224721e-05,0.00011682923739562164,2.3365847479124327e-05,1.850268895886271e-05,0.0001149521669656317,25,2.0638985616280245
12.75,55,625,0.08800000000000001,6.22035345410779e-05,0.00011339147734075592,2.2678295468151185e-05,1.5397833144185323e-05,0.0001090092359379705,25,2.0638985616280245
13.0,53,625,0.0848,5.994158783049325e-05,0.00010745486906082223,2.1490973812164444e-05,1.5586397891581516e-05,0.00010429677776940498,25,2.0638985616280245
13.25,51,625,0.0816,5.767964111990861e-05,0.00010242700221286365,2.048540044257273e-05,1.5399852612108647e-05,9.995942962770857e-05,25,2.0638985616280245
13.5,44,625,0.0704,4.9762827632862325e-05,9.804034389054801e-05,1.9608068778109604e-05,9.293762685418538e-06,9.02318925803061e-05,25,2.0638985616280245
13.75,41,625,0.06559999999999999,4.636990756698534e-05,9.301926403918185e-05,1.860385280783637e-05,7.97344251615237e-06,8.476637261781831e-05,25,2.0638985616280245
14.0,37,625,0.05920000000000001,4.184601414581605e-05,9.093323519636083e-05,1.8186647039272166e-05,4.310619480625655e-06,7.938140881100644e-05,25,2.0638985616280245
14.25,30,625,0.048,3.3929200658769765e-05,8.442938930660808e-05,1.6885877861321618e-05,0.0,6.877993968857795e-05,25,2.0638985616280245
14.5,27,625,0.043199999999999995,3.0536280592892786e-05,7.782721193125543e-05,1.5565442386251086e-05,0.0,6.266177474498029e-05,25,2.0638985616280245
14.75,25,625,0.04,2.8274333882308137e-05,7.656725810845701e-05,1.5313451621691403e-05,0.0,5.987974465787737e-05,25,2.0638985616280245
15.0,25,625,0.04,2.8274333882308137e-05,7.656725810845701e-05,1.5313451621691403e-05,0.0,5.987974465787737e-05,25,2.0638985616280245
15.25,21,625,0.0336,2.3750440461138833e-05,6.81327361406275e-05,1.3626547228125501e-05,0.0,5.18742516852234e-05,25,2.0638985616280245
15.5,20,625,0.032,2.261946710584651e-05,6.322333257936653e-05,1.2644666515873305e-05,0.0,4.8716776140223474e-05,25,2.0638985616280245
15.75,19,625,0.030400000000000003,2.1488493750554187e-05,6.337068198117524e-05,1.2674136396235048e-05,0.0,4.76466256286211e-05,25,2.0638985616280245
16.0,19,625,0.030400000000000003,2.1488493750554187e-05,6.337068198117524e-05,1.2674136396235048e-05,0.0,4.76466256286211e-05,25,2.0638985616280245
