disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.5187235285669586,473055.10911192355
1,25,1.2660579576797688,1154594.215085642
2,25,0.6676804302268307,608897.8451496605
3,25,1.1269402755379412,1027724.4536795808
4,25,8.85832678861356,8078439.698144022
5,25,0.6315637520690826,575960.8793369206
6,25,3.066159742131129,2796215.0384339043
7,25,0.9957933798716964,908123.7307077922
8,25,0.44007023149033764,401326.4483099283
9,25,0.7584750339725831,691698.8919816369
10,25,1.1487349419544073,1047600.3176647413
11,25,1.0147293366362349,925392.5658387807
12,25,1.9031641967328365,1735609.6208524776
13,25,1.7279813102371746,1575849.8356838936
14,25,0.6843270923273155,624078.9351188187
15,25,1.4056742109909317,1281918.65345529
16,25,3.2426980877892397,2957210.948140275
17,25,4.97413689683322,4536213.884436023
18,25,0.5462795140259483,498185.06561110384
19,25,0.7170535262163634,653924.1337682748
20,25,5.125150839186947,4673932.559304928
21,25,1.9389585967905576,1768252.6819291168
22,25,0.8028345021015858,732152.9525365622
23,25,2.8275865114767504,2578645.795006337
24,25,1.3666384369711708,1246319.5889802289
