Wavelength (nm),Differential Scalar Polarizability,Differential Vector Polarizability,Differential Tensor Polarizability
1529.1253600193186,-2.9245153503055553e-34,-1.9152142422294972e-34,1.0360460246241635e-35
1529.1253650193894,-2.9245832655218098e-34,-1.9152491981941627e-34,1.0360065997025172e-35
1529.1253700194604,-2.9246511840872835e-34,-1.915284155270371e-34,1.0359671687103655e-35
1529.1253750195317,-2.924719106009947e-34,-1.9153191134621198e-34,1.0359277316423761e-35
1529.1253800196023,-2.9247870312804365e-34,-1.915354072764485e-34,1.0358882885032735e-35
1529.1253850196736,-2.924854959910581e-34,-1.9153890331834486e-34,1.0358488392854891e-35
1529.1253900197446,-2.924922891889085e-34,-1.9154239947130946e-34,1.035809383994868e-35
1529.1253950198156,-2.9249908272239256e-34,-1.9154589573574227e-34,1.0357699226260783e-35
1529.125400019887,-2.925058765911515e-34,-1.915493921114483e-34,1.0357304551804886e-35
1529.1254050199575,-2.92512670795405e-34,-1.9155288859852984e-34,1.0356909816561232e-35
1529.1254100200288,-2.9251946533517958e-34,-1.9155638519699029e-34,1.035651502052113e-35
1529.1254150200998,-2.9252626021050235e-34,-1.9155988190683298e-34,1.0356120163675983e-35
1529.1254200201708,-2.9253305542120714e-34,-1.9156337872796212e-34,1.035572524602837e-35
1529.125425020242,-2.925398509677063e-34,-1.9156687566057925e-34,1.03553302675472e-35
1529.1254300203127,-2.9254664684887013e-34,-1.9157037270409248e-34,1.0354935228291133e-35
1529.1254350203835,-2.9255344306607448e-34,-1.9157386985919958e-34,1.0354540128173037e-35
1529.1254400204548,-2.925602396195393e-34,-1.9157736712600302e-34,1.0354144967173093e-35
1529.1254450205258,-2.9256703650813455e-34,-1.9158086450391085e-34,1.035374974534989e-35
1529.1254500205969,-2.925738337322726e-34,-1.915843619931248e-34,1.035335446267243e-35
1529.125455020668,-2.925806312923659e-34,-1.9158785959384657e-34,1.0352959119109581e-35
1529.125460020739,-2.9258742918824847e-34,-1.915913573059804e-34,1.0352563714663909e-35
1529.12546502081,-2.9259422741975423e-34,-1.9159485512943022e-34,1.0352168249337993e-35
1529.125470020881,-2.926010259867172e-34,-1.9159835306410004e-34,1.0351772723134465e-35
1529.125475020952,-2.9260782488974277e-34,-1.916018511102911e-34,1.0351377136010916e-35
1529.1254800210231,-2.9261462412885765e-34,-1.9160534926800636e-34,1.035098148795876e-35
1529.1254850210942,-2.9262142370351013e-34,-1.916088475369517e-34,1.0350585779003017e-35
