Wavelength (nm),Differential Scalar Polarizability,Differential Vector Polarizability,Differential Tensor Polarizability
1529.2027961192632,-4.416536072105415e-34,-2.427468918616476e-34,-1.555952579553377e-35
1529.202801119334,-4.416724893521753e-34,-2.4275097342437675e-34,-1.5564441653549758e-35
1529.202806119405,-4.4169137355809906e-34,-2.427550546906869e-34,-1.556935855551236e-35
1529.202811119476,-4.417102598260515e-34,-2.4275913565983623e-34,-1.557427650100655e-35
1529.2028161195472,-4.417291481559147e-34,-2.4276321633154584e-34,-1.557919549017531e-35
1529.2028211196182,-4.41748038549177e-34,-2.4276729670588416e-34,-1.558411552358012e-35
1529.2028261196892,-4.417669310051845e-34,-2.4277137678245665e-34,-1.5589036601224452e-35
1529.2028311197605,-4.417858255238183e-34,-2.427754565609844e-34,-1.559395872325125e-35
1529.202836119831,-4.418047221076405e-34,-2.4277953604176696e-34,-1.5598881890501802e-35
1529.2028411199024,-4.418236207549248e-34,-2.4278361522417808e-34,-1.5603806102700398e-35
1529.2028461199734,-4.418425214666246e-34,-2.427876941081703e-34,-1.5608731360269575e-35
1529.2028511200444,-4.418614242442308e-34,-2.427917726938114e-34,-1.5613657663771806e-35
1529.2028561201157,-4.418803290870892e-34,-2.4279585098070657e-34,-1.561858501321073e-35
1529.2028611201863,-4.418992359956176e-34,-2.427999289686921e-34,-1.562351340886964e-35
1529.202866120257,-4.419181449713077e-34,-2.4280400665783565e-34,-1.5628442851311434e-35
1529.2028711203284,-4.419370560140417e-34,-2.42808084047858e-34,-1.5633373340679811e-35
1529.2028761203994,-4.419559691231651e-34,-2.428121611383638e-34,-1.5638304876978503e-35
1529.2028811204705,-4.419748843012431e-34,-2.4281623792965213e-34,-1.5643237461050826e-35
1529.2028861205415,-4.419938015460119e-34,-2.4282031442098048e-34,-1.5648171092480722e-35
1529.2028911206123,-4.420127208600365e-34,-2.4282439061264763e-34,-1.5653105772111936e-35
1529.2028961206836,-4.4203164224266325e-34,-2.428284665042583e-34,-1.5658041499948314e-35
1529.2029011207546,-4.42050565694848e-34,-2.428325420957638e-34,-1.5662978276413942e-35
1529.2029061208257,-4.420694912170106e-34,-2.4283661738700025e-34,-1.5667916101793022e-35
1529.2029111208967,-4.420884188095705e-34,-2.4284069237780316e-34,-1.567285497636971e-35
1529.2029161209678,-4.421073484718734e-34,-2.4284476706777712e-34,-1.5677794900148084e-35
1529.2029211210388,-4.421262802064874e-34,-2.428488414572199e-34,-1.5682735873973153e-35
1529.2029261211096,-4.4214521401114695e-34,-2.4285291554538955e-34,-1.5687677897428562e-35
1529.2029311211809,-4.421641498878837e-34,-2.428569893324679e-34,-1.5692620971219374e-35
1529.2029361212517,-4.421830878387295e-34,-2.428610628186372e-34,-1.5697565096051283e-35
1529.2029411213227,-4.4220202785980684e-34,-2.4286513600280856e-34,-1.570251027108679e-35
1529.2029461213938,-4.422209699552967e-34,-2.4286920888562576e-34,-1.570745649759277e-35
1529.2029511214648,-4.422399141245457e-34,-2.428732814666933e-34,-1.5712403775573772e-35
1529.202956121536,-4.422588603674371e-34,-2.428773537457304e-34,-1.5717352105174488e-35
1529.202961121607,-4.422778086854668e-34,-2.4288142572280353e-34,-1.5722301486960884e-35
1529.202966121678,-4.42296759077981e-34,-2.4288549739751654e-34,-1.5727251920937474e-35
1529.202971121749,-4.423157115464756e-34,-2.428895687699355e-34,-1.57322034076706e-35
1529.20297612182,-4.423346660892215e-34,-2.4289363983943316e-34,-1.5737155946883821e-35
1529.202981121891,-4.423536227082531e-34,-2.4289771060619098e-34,-1.5742109539284022e-35
1529.202986121962,-4.423725814050676e-34,-2.429017810702746e-34,-1.5747064185438218e-35
1529.202991122033,-4.423915421752461e-34,-2.429058512304794e-34,-1.5752019884366873e-35
1529.202996122104,-4.424105050267404e-34,-2.429099210882568e-34,-1.5756976638324254e-35
1529.203001122175,-4.424294699551317e-34,-2.42913990642402e-34,-1.5761934446330857e-35
1529.203006122246,-4.424484369603037e-34,-2.429180598926341e-34,-1.5766893308532097e-35
1529.203011122317,-4.4246740604536875e-34,-2.429221288393648e-34,-1.577185322591741e-35
1529.203016122388,-4.424863772102117e-34,-2.4292619748231294e-34,-1.5776814198632572e-35
1529.2030211224592,-4.425053504525635e-34,-2.429302658207357e-34,-1.5781776226260282e-35
1529.2030261225302,-4.425243257766144e-34,-2.429343338552753e-34,-1.578673931007221e-35
1529.2030311226013,-4.425433031800959e-34,-2.4293840158518894e-34,-1.5791703449651085e-35
1529.2030361226723,-4.425622826645077e-34,-2.429424690105413e-34,-1.5796668645565193e-35
1529.2030411227431,-4.425812642297341e-34,-2.429465361310513e-34,-1.5801634897960468e-35
1529.2030461228144,-4.426002478767365e-34,-2.42950602946668e-34,-1.5806602207264645e-35
1529.2030511228852,-4.426192336048607e-34,-2.4295466945699474e-34,-1.5811570573482692e-35
1529.2030561229562,-4.4263822141668535e-34,-2.4295873566232687e-34,-1.5816539997465652e-35
1529.2030611230273,-4.42657211311556e-34,-2.429628015622673e-34,-1.582151047921881e-35
1529.2030661230983,-4.4267620328881944e-34,-2.4296686715641915e-34,-1.5826482018747365e-35
1529.2030711231694,-4.42695197351054e-34,-2.429709324450774e-34,-1.5831454616902808e-35
1529.2030761232404,-4.427141934959897e-34,-2.429749974274988e-34,-1.583642827326738e-35
1529.2030811233114,-4.427331917256667e-34,-2.42979062103863e-34,-1.584140298855172e-35
1529.2030861233825,-4.427521920410487e-34,-2.4298312647411876e-34,-1.5846378763184785e-35
1529.2030911234535,-4.427711944414818e-34,-2.4298719053786874e-34,-1.5851355597171976e-35
1529.2030961235246,-4.427901989279293e-34,-2.4299125429506163e-34,-1.5856333490942472e-35
1529.2031011235956,-4.428092055008157e-34,-2.429953177455306e-34,-1.5861312444784065e-35
1529.2031061236669,-4.428282141589483e-34,-2.4299938088876302e-34,-1.5866292458561212e-35
1529.2031111237377,-4.428472249059869e-34,-2.430034437252835e-34,-1.5871273533409535e-35
1529.2031161238085,-4.428662377391213e-34,-2.430075062542338e-34,-1.5876255668769678e-35
1529.2031211238796,-4.4288525266039394e-34,-2.4301156847579254e-34,-1.5881238865353806e-35
1529.2031261239506,-4.429042696718488e-34,-2.4301563039013807e-34,-1.5886223123874674e-35
1529.2031311240216,-4.429232887690554e-34,-2.430196919960666e-34,-1.5891208443348207e-35
1529.203136124093,-4.429423099572954e-34,-2.430237532944475e-34,-1.5896194825335735e-35
1529.2031411241635,-4.429613332353753e-34,-2.43027814284768e-34,-1.5901182269701883e-35
1529.2031461242348,-4.4298035860372124e-34,-2.4303187496686074e-34,-1.5906170776735498e-35
1529.2031511243058,-4.429993860622189e-34,-2.4303593534044307e-34,-1.5911160346583999e-35
1529.2031561243768,-4.430184156118345e-34,-2.430399954054627e-34,-1.591615097967808e-35
1529.203161124448,-4.4303744725245405e-34,-2.4304405516163678e-34,-1.5921142676165274e-35
1529.203166124519,-4.430564809855834e-34,-2.430481146090281e-34,-1.592613543661807e-35
1529.20317112459,-4.430755168100294e-34,-2.430521737471236e-34,-1.5931129260900843e-35
1529.203176124661,-4.430945547267581e-34,-2.4305623257587056e-34,-1.5936124149444693e-35
1529.2031811247318,-4.43113594736196e-34,-2.4306029109510126e-34,-1.5941120102539142e-35
1529.2031861248029,-4.431326368409307e-34,-2.4306434930510814e-34,-1.5946117121040843e-35
1529.203191124874,-4.431516810381484e-34,-2.4306840720503253e-34,-1.5951115204389034e-35
1529.203196124945,-4.43170727330436e-34,-2.4307246479516695e-34,-1.5956114353440734e-35
1529.203201125016,-4.431897757176814e-34,-2.4307652207522807e-34,-1.5961114568344082e-35
1529.203206125087,-4.432088262003115e-34,-2.4308057904504783e-34,-1.5966115849389216e-35
1529.203211125158,-4.432278787776729e-34,-2.430846357042278e-34,-1.5971118196582517e-35
1529.2032161252291,-4.432469334523549e-34,-2.4308869205305985e-34,-1.5976121610781888e-35
1529.2032211253002,-4.432659902220826e-34,-2.4309274809080056e-34,-1.5981126091567969e-35
1529.2032261253712,-4.4328504908944625e-34,-2.4309680381774155e-34,-1.598613163979905e-35
1529.2032311254422,-4.433041100537925e-34,-2.43100859233484e-34,-1.5991138255481754e-35
1529.2032361255133,-4.433231731160897e-34,-2.4310491433797475e-34,-1.5996145939048754e-35
1529.2032411255843,-4.4334223827676664e-34,-2.4310896913104495e-34,-1.600115469079079e-35
1529.2032461256551,-4.433613055351695e-34,-2.431130236122961e-34,-1.60061645107146e-35
1529.2032511257262,-4.433803748928084e-34,-2.4311707778178906e-34,-1.601117539939527e-35
1529.2032561257972,-4.433994463506531e-34,-2.4312113163947033e-34,-1.601618735726609e-35
1529.2032611258685,-4.434185199091329e-34,-2.431251851851707e-34,-1.602120038461839e-35
1529.2032661259393,-4.434375955665116e-34,-2.4312923841826144e-34,-1.6026214481174534e-35
1529.2032711260103,-4.4345667332484205e-34,-2.431332913389185e-34,-1.603122964765243e-35
1529.2032761260814,-4.4347575318455285e-34,-2.4313734394697257e-34,-1.603624588434375e-35
1529.2032811261524,-4.4349483514607364e-34,-2.4314139624225472e-34,-1.6041263191539982e-35
1529.2032861262237,-4.435139192098339e-34,-2.4314544822459534e-34,-1.60462815695328e-35
1529.2032911262943,-4.435330053762632e-34,-2.4314949989382542e-34,-1.6051301018614118e-35
1529.2032961263656,-4.435520936441664e-34,-2.431535512494306e-34,-1.6056321538648434e-35
1529.2033011264366,-4.435711840172225e-34,-2.4315760229193123e-34,-1.6061343130782415e-35
1529.2033061265074,-4.435902764926122e-34,-2.4316165302046796e-34,-1.6066365794453308e-35
1529.2033111265785,-4.436093710723903e-34,-2.431657034352161e-34,-1.607138953038077e-35
1529.2033161266495,-4.4362846775698645e-34,-2.4316975353600603e-34,-1.6076414338857046e-35
1529.2033211267203,-4.436475665468318e-34,-2.4317380332266796e-34,-1.6081440220174566e-35
1529.2033261267916,-4.4366666744235635e-34,-2.43177852795032e-34,-1.6086467174625837e-35
1529.2033311268626,-4.436857704434488e-34,-2.431819019528137e-34,-1.609149520236086e-35
1529.2033361269337,-4.437048755516243e-34,-2.4318595079607256e-34,-1.6096524303957556e-35
1529.2033411270047,-4.43723982766229e-34,-2.4318999932440888e-34,-1.6101554479423498e-35
1529.2033461270755,-4.437430920882363e-34,-2.4319404753776775e-34,-1.6106585729194174e-35
1529.2033511271468,-4.43762203516993e-34,-2.43198095435749e-34,-1.6111618053277167e-35
1529.2033561272178,-4.437813170550991e-34,-2.43202143018642e-34,-1.6116651452536597e-35
1529.2033611272889,-4.438004327008172e-34,-2.432061902858171e-34,-1.6121685926694483e-35
1529.20336612736,-4.438195504556628e-34,-2.432102372373335e-34,-1.6126721476329756e-35
1529.2033711274307,-4.438386703184408e-34,-2.4321428387267656e-34,-1.6131758101307134e-35
1529.2033761275018,-4.438577922922946e-34,-2.4321833019224958e-34,-1.613679580263456e-35
1529.2033811275728,-4.438769163771142e-34,-2.4322237619576752e-34,-1.6141834580462801e-35
1529.203386127644,-4.438960425722466e-34,-2.432264218828299e-34,-1.6146874434799782e-35
1529.203391127715,-4.4391517087866674e-34,-2.4323046725338116e-34,-1.6151915366082253e-35
1529.203396127786,-4.439343012968064e-34,-2.432345123072501e-34,-1.6156957374604173e-35
1529.203401127857,-4.439534338254703e-34,-2.432385570439219e-34,-1.6162000460230295e-35
1529.203406127928,-4.439725684683475e-34,-2.4324260146391423e-34,-1.6167044624113217e-35
1529.203411127999,-4.439917052215277e-34,-2.432466455661381e-34,-1.6172089865402248e-35
1529.20341612807,-4.440108440897871e-34,-2.4325068935134026e-34,-1.6177136185536833e-35
1529.2034211281411,-4.440299850724728e-34,-2.432547328191204e-34,-1.6182183584525019e-35
1529.2034261282122,-4.4404912816838935e-34,-2.432587759689631e-34,-1.618723206223192e-35
1529.2034311282832,-4.440682733779692e-34,-2.4326281880069697e-34,-1.6192281618952063e-35
1529.203436128354,-4.440874207038186e-34,-2.432668613146098e-34,-1.6197332255553064e-35
1529.203441128425,-4.441065701436551e-34,-2.432709035099566e-34,-1.620238397161342e-35
1529.203446128496,-4.441257217011718e-34,-2.43274945387254e-34,-1.620743676828798e-35
1529.2034511285672,-4.4414487537354254e-34,-2.432789869456427e-34,-1.621249064501166e-35
1529.2034561286382,-4.441640311628315e-34,-2.432830281852948e-34,-1.6217545602509717e-35
1529.2034611287093,-4.4418318906947245e-34,-2.4328706910603885e-34,-1.6222601641077323e-35
1529.2034661287803,-4.442023490938996e-34,-2.432911097077031e-34,-1.6227658761009996e-35
1529.203471128851,-4.44221511237635e-34,-2.43295149990345e-34,-1.6232716962890013e-35
1529.2034761289224,-4.442406754989382e-34,-2.4329918995333412e-34,-1.6237776246439238e-35
1529.2034811289934,-4.442598418777e-34,-2.433032295963843e-34,-1.6242836611809386e-35
1529.2034861290645,-4.44279010377618e-34,-2.4330726892001065e-34,-1.624789806015765e-35
1529.2034911291355,-4.442981809969513e-34,-2.43311307923583e-34,-1.6252960591205654e-35
1529.2034961292063,-4.443173537355914e-34,-2.433153466068148e-34,-1.6258024205105666e-35
1529.2035011292774,-4.443365285939729e-34,-2.4331938496953376e-34,-1.626308890215355e-35
1529.2035061293484,-4.443557055757952e-34,-2.433234230122548e-34,-1.6268154683507736e-35
1529.2035111294194,-4.443748846782295e-34,-2.433274607341187e-34,-1.627322154860226e-35
1529.2035161294905,-4.443940659022554e-34,-2.433314981350671e-34,-1.627828949787721e-35
1529.2035211295615,-4.44413249249397e-34,-2.4333553521515684e-34,-1.628335853191656e-35
1529.2035261296326,-4.444324347190017e-34,-2.433395719739863e-34,-1.6288428650729385e-35
1529.2035311297036,-4.444516223120496e-34,-2.4334360841149747e-34,-1.6293499854756182e-35
1529.2035361297746,-4.444708120278881e-34,-2.433476445272884e-34,-1.6298572144005895e-35
1529.2035411298457,-4.444900038691309e-34,-2.4335168032164474e-34,-1.6303645519351056e-35
1529.2035461299167,-4.445091978351256e-34,-2.433557157941642e-34,-1.6308719980800852e-35
1529.2035511299878,-4.445283939235859e-34,-2.4335975094410212e-34,-1.6313795527932556e-35
1529.2035561300588,-4.445475921393046e-34,-2.433637857722008e-34,-1.6318872162195023e-35
1529.2035611301296,-4.445667924805406e-34,-2.433678202778297e-34,-1.6323949883309763e-35
1529.203566130201,-4.4458599494881985e-34,-2.4337185446104425e-34,-1.6329028691862142e-35
1529.2035711302717,-4.4460519954348995e-34,-2.4337588832144276e-34,-1.6334108587861694e-35
1529.2035761303428,-4.44624406265533e-34,-2.433799218589662e-34,-1.633918957175002e-35
1529.2035811304138,-4.446436151153861e-34,-2.433839550734413e-34,-1.6344271643824936e-35
1529.2035861304848,-4.446628260918518e-34,-2.4338798796435163e-34,-1.6349354803951585e-35
1529.203591130556,-4.446820391986379e-34,-2.4339202053221e-34,-1.6354439053293186e-35
1529.203596130627,-4.447012544329114e-34,-2.433960527761564e-34,-1.6359524391282322e-35
1529.203601130698,-4.447204717972905e-34,-2.4340008469647515e-34,-1.6364610818794178e-35
1529.203606130769,-4.447396912911236e-34,-2.4340411629276372e-34,-1.6369698335838418e-35
1529.20361113084,-4.447589129153928e-34,-2.434081475649626e-34,-1.6374786942857695e-35
1529.203616130911,-4.447781366705372e-34,-2.4341217851289808e-34,-1.6379876640150398e-35
1529.203621130982,-4.447973625564497e-34,-2.434162091362821e-34,-1.638496742787088e-35
1529.203626131053,-4.448165905735686e-34,-2.434202394349405e-34,-1.6390059306317494e-35
1529.203631131124,-4.448358207234233e-34,-2.4342426940892823e-34,-1.6395152276078008e-35
1529.203636131195,-4.4485505300645314e-34,-2.434282990580707e-34,-1.640024633745145e-35
1529.203641131266,-4.448742874209143e-34,-2.4343232838173707e-34,-1.6405341490158655e-35
1529.203646131337,-4.448935239688831e-34,-2.4343635738009574e-34,-1.6410437734932223e-35
1529.2036511314082,-4.44912762650798e-34,-2.434403860529725e-34,-1.6415535072071233e-35
1529.2036561314792,-4.44932003467099e-34,-2.4344441440019315e-34,-1.6420633501875068e-35
1529.2036611315502,-4.449512464176794e-34,-2.434484424214689e-34,-1.6425733024498587e-35
1529.2036661316213,-4.449704915040706e-34,-2.434524701168535e-34,-1.6430833640530434e-35
1529.2036711316923,-4.449897387261666e-34,-2.434564974860585e-34,-1.6435935350125674e-35
1529.2036761317634,-4.450089880838613e-34,-2.434605245287949e-34,-1.6441038153439282e-35
1529.2036811318344,-4.450282395770484e-34,-2.434645512447738e-34,-1.6446142050626168e-35
1529.2036861319052,-4.450474932072602e-34,-2.4346857763404885e-34,-1.6451247042275612e-35
1529.2036911319765,-4.450667489749368e-34,-2.4347260369644514e-34,-1.6456353128687853e-35
1529.2036961320473,-4.450860068799727e-34,-2.434766294316737e-34,-1.6461460310018067e-35
1529.2037011321183,-4.451052669249935e-34,-2.434806548400163e-34,-1.646656858714608e-35
1529.2037061321894,-4.451245291077087e-34,-2.4348467992072686e-34,-1.64716779596477e-35
1529.2037111322604,-4.451437934291048e-34,-2.4348870467374436e-34,-1.6476788427968307e-35
1529.2037161323317,-4.451630598901696e-34,-2.43492729099008e-34,-1.6481899992553291e-35
1529.2037211324025,-4.451823284902508e-34,-2.434967531961142e-34,-1.6487012653413206e-35
1529.2037261324735,-4.4520159923197626e-34,-2.43500776965344e-34,-1.6492126411429023e-35
1529.2037311325446,-4.45220872114694e-34,-2.4350480040629386e-34,-1.649724126661161e-35
1529.2037361326156,-4.452401471372054e-34,-2.4350882351844586e-34,-1.6502357218826436e-35
1529.203741132687,-4.452594243021391e-34,-2.43512846302081e-34,-1.650747426895499e-35
1529.2037461327575,-4.45278703608843e-34,-2.4351686875679535e-34,-1.6512592417008227e-35
1529.2037511328283,-4.452979850588533e-34,-2.435208908826416e-34,-1.6517711663577747e-35
1529.2037561328996,-4.4531726865151774e-34,-2.435249126792156e-34,-1.6522832008674562e-35
1529.2037611329706,-4.45336554387826e-34,-2.4352893414645573e-34,-1.6527953452745351e-35
1529.2037661330417,-4.453558422665784e-34,-2.435329552838439e-34,-1.6533075995655736e-35
1529.2037711331127,-4.453751322915006e-34,-2.435369760918885e-34,-1.6538199638579312e-35
1529.2037761331835,-4.453944244613943e-34,-2.4354099657007116e-34,-1.654332438138206e-35
1529.2037811332548,-4.454137187750596e-34,-2.4354501671787385e-34,-1.654845022392957e-35
1529.2037861333258,-4.4543301523458115e-34,-2.4354903653546235e-34,-1.655357716696e-35
1529.2037911333969,-4.4545231384095015e-34,-2.4355305602277463e-34,-1.6558705210920958e-35
1529.203796133468,-4.454716145946094e-34,-2.435570751796341e-34,-1.65638343561148e-35
1529.203801133539,-4.454909174943601e-34,-2.4356109400552248e-34,-1.6568964602407266e-35
1529.20380613361,-4.455102225411926e-34,-2.435651125003773e-34,-1.6574095950246256e-35
1529.203811133681,-4.45529529736646e-34,-2.4356913066424982e-34,-1.6579228400225462e-35
1529.2038161337518,-4.4554883907897316e-34,-2.4357314849650793e-34,-1.6584361952065116e-35
1529.2038211338229,-4.4556815057080865e-34,-2.4357716599743046e-34,-1.6589496606650236e-35
1529.203826133894,-4.455874642125968e-34,-2.43581183166841e-34,-1.65946323642839e-35
1529.203831133965,-4.456067800031384e-34,-2.4358520000422048e-34,-1.6599769224832105e-35
1529.203836134036,-4.456260979439726e-34,-2.4358921650962013e-34,-1.6604907188889056e-35
1529.203841134107,-4.4564541803554486e-34,-2.4359323268286286e-34,-1.6610046256758058e-35
1529.203846134178,-4.456647402793956e-34,-2.435972485239996e-34,-1.6615186429034143e-35
1529.2038511342491,-4.456840646732287e-34,-2.4360126403228364e-34,-1.6620327705291502e-35
1529.2038561343202,-4.457033912196818e-34,-2.4360527920799336e-34,-1.662547008641693e-35
1529.2038611343912,-4.457227199170068e-34,-2.43609294050496e-34,-1.6630613572130497e-35
1529.2038661344625,-4.4574205076839e-34,-2.436133085601836e-34,-1.6635758163465414e-35
1529.2038711345333,-4.457613837731806e-34,-2.4361732273665104e-34,-1.664090386043369e-35
1529.203876134604,-4.457807189296295e-34,-2.4362133657926544e-34,-1.6646050662755262e-35
1529.2038811346752,-4.458000562409247e-34,-2.4362535008841862e-34,-1.665119857146399e-35
1529.2038861347462,-4.458193957086095e-34,-2.4362936326416052e-34,-1.665634758715627e-35
1529.2038911348172,-4.458387373298377e-34,-2.436333761056305e-34,-1.6661497709259979e-35
1529.2038961348885,-4.458580811072502e-34,-2.436373886131061e-34,-1.6666648938663854e-35
1529.203901134959,-4.458774270401951e-34,-2.436414007861817e-34,-1.667180127538e-35
1529.2039061350304,-4.458967751296679e-34,-2.4364541262479366e-34,-1.6676954719859115e-35
1529.2039111351014,-4.459161253761149e-34,-2.4364942412876344e-34,-1.6682109272405994e-35
1529.2039161351724,-4.459354777788842e-34,-2.436534352976859e-34,-1.6687264933032783e-35
1529.2039211352435,-4.4595483234007e-34,-2.436574461317241e-34,-1.669242170248309e-35
1529.2039261353143,-4.4597418905902085e-34,-2.436614566304723e-34,-1.669757958076942e-35
1529.2039311353856,-4.459935479361831e-34,-2.436654667937521e-34,-1.670273856819679e-35
1529.2039361354566,-4.460129089742009e-34,-2.4366947662184063e-34,-1.670789866565579e-35
1529.2039411355274,-4.460322721691277e-34,-2.4367348611364914e-34,-1.6713059872280725e-35
1529.2039461355985,-4.460516375252555e-34,-2.4367749526979535e-34,-1.6718222189401677e-35
1529.2039511356695,-4.460710050413838e-34,-2.4368150408975976e-34,-1.6723385616885008e-35
1529.2039561357406,-4.460903747190593e-34,-2.4368551257359103e-34,-1.6728550155329268e-35
1529.2039611358116,-4.461097465581799e-34,-2.4368952072099667e-34,-1.673371580489369e-35
1529.2039661358826,-4.461291205575453e-34,-2.4369352853145704e-34,-1.6738882565444405e-35
1529.2039711359537,-4.461484967192515e-34,-2.4369753600513425e-34,-1.6744050437727023e-35
1529.2039761360247,-4.461678750437473e-34,-2.437015431418496e-34,-1.6749219422047527e-35
1529.2039811360958,-4.461872555331299e-34,-2.4370554994176483e-34,-1.6754389519152214e-35
1529.2039861361668,-4.462066381845497e-34,-2.437095564040192e-34,-1.6759560728467333e-35
1529.2039911362378,-4.462260229995541e-34,-2.437135625286606e-34,-1.676473305059247e-35
1529.203996136309,-4.462454099796922e-34,-2.437175683157375e-34,-1.6769906486127558e-35
1529.20400113638,-4.462647991243124e-34,-2.4372157376484306e-34,-1.6775081035085836e-35
1529.2040061364507,-4.462841904338643e-34,-2.437255788757981e-34,-1.6780256697773746e-35
1529.2040111365218,-4.463035839098966e-34,-2.437295836486504e-34,-1.6785433474791967e-35
1529.2040161365928,-4.463229795512083e-34,-2.437335880828797e-34,-1.679061136600659e-35
1529.204021136664,-4.463423773593494e-34,-2.437375921785335e-34,-1.6795790372018502e-35
1529.204026136735,-4.463617773358699e-34,-2.437415959356596e-34,-1.6800970493428583e-35
1529.204031136806,-4.46381179478468e-34,-2.4374559935351038e-34,-1.6806151729809624e-35
1529.204036136877,-4.464005837897949e-34,-2.4374960243236002e-34,-1.6811334082056497e-35
1529.204041136948,-4.464199902691998e-34,-2.43753605171802e-34,-1.6816517550182846e-35
1529.204046137019,-4.464393989182339e-34,-2.437576075718831e-34,-1.6821702134790186e-35
1529.20405113709,-4.464588097362462e-34,-2.4376160963219657e-34,-1.6826887835892207e-35
1529.2040561371612,-4.46478222724238e-34,-2.437656113526759e-34,-1.6832074653943648e-35
1529.2040611372322,-4.464976378815583e-34,-2.437696127329136e-34,-1.6837262588958116e-35
1529.2040661373032,-4.465170552092079e-34,-2.437736137728432e-34,-1.6842451641390564e-35
1529.204071137374,-4.465364747087398e-34,-2.437776144725115e-34,-1.6847641811843677e-35
1529.204076137445,-4.465558963795028e-34,-2.4378161483151106e-34,-1.685283310033101e-35
1529.204081137516,-4.465753202230506e-34,-2.437856148498884e-34,-1.6858025507455586e-35
1529.2040861375872,-4.465947462387321e-34,-2.4378961452723615e-34,-1.6863219033231076e-35
1529.2040911376582,-4.466141744275496e-34,-2.437936138634872e-34,-1.686841367811358e-35
1529.2040961377293,-4.466336047899549e-34,-2.437976128584609e-34,-1.6873609442411569e-35
1529.2041011378003,-4.4665303732639975e-34,-2.4380161151197646e-34,-1.6878806326433833e-35
1529.2041061378711,-4.46672472037336e-34,-2.43805609823853e-34,-1.6884004330489228e-35
1529.2041111379424,-4.4669190892156145e-34,-2.438096077935697e-34,-1.6889203454444348e-35
1529.2041161380134,-4.4671134798118184e-34,-2.438136054212857e-34,-1.6894403699050474e-35
1529.2041211380845,-4.467307892183043e-34,-2.4381760270716026e-34,-1.6899605065059555e-35
1529.2041261381555,-4.467502326300724e-34,-2.4382159965033187e-34,-1.6904807551895722e-35
1529.2041311382263,-4.467696782174897e-34,-2.4382559625073274e-34,-1.6910011160015488e-35
1529.2041361382974,-4.467891259826636e-34,-2.4382959250852195e-34,-1.6915215890171413e-35
1529.2041411383684,-4.4680857592604735e-34,-2.438335884235181e-34,-1.692042174267309e-35
1529.2041461384397,-4.46828028047542e-34,-2.4383758399542644e-34,-1.6925628717682624e-35
1529.2041511385105,-4.468474823470489e-34,-2.438415792239522e-34,-1.693083681536219e-35
1529.2041561385815,-4.4686693882612535e-34,-2.4384557410914038e-34,-1.6936046036317243e-35
1529.2041611386526,-4.4688639748191254e-34,-2.4384956865012968e-34,-1.6941256379970966e-35
1529.2041661387236,-4.469058583198321e-34,-2.4385356284775813e-34,-1.694646784796377e-35
1529.204171138795,-4.4692532133702546e-34,-2.438575567011642e-34,-1.695168043971899e-35
1529.2041761388657,-4.469447865344983e-34,-2.4386155021027955e-34,-1.6956894155694803e-35
1529.2041811389367,-4.469642539138092e-34,-2.438655433751486e-34,-1.6962108996497434e-35
1529.2041861390078,-4.469837234743073e-34,-2.4386953619536293e-34,-1.6967324962141782e-35
1529.2041911390788,-4.47003195217552e-34,-2.4387352867096706e-34,-1.697254205323434e-35
1529.2041961391496,-4.47022669141788e-34,-2.438775208013259e-34,-1.697776026949396e-35
1529.204201139221,-4.47042145250232e-34,-2.438815125868235e-34,-1.6982979611971581e-35
1529.2042061392915,-4.470616235411282e-34,-2.4388550402682465e-34,-1.698820008038622e-35
1529.2042111393628,-4.4708110401603706e-34,-2.4388949512137337e-34,-1.6993421675344973e-35
1529.2042161394338,-4.471005866765185e-34,-2.43893485870514e-34,-1.6998644397455443e-35
1529.2042211395049,-4.471200715202645e-34,-2.4389747627349753e-34,-1.700386824628823e-35
1529.204226139576,-4.47139558549388e-34,-2.4390146633048146e-34,-1.7009093222599222e-35
1529.204231139647,-4.471590477648979e-34,-2.4390545604139617e-34,-1.701431932684835e-35
1529.204236139718,-4.471785391661434e-34,-2.4390944540583272e-34,-1.7019546559050807e-35
1529.204241139789,-4.471980327541332e-34,-2.439134344237212e-34,-1.7024774919666622e-35
1529.20424613986,-4.4721752852932344e-34,-2.439174230948791e-34,-1.703000440900771e-35
1529.204251139931,-4.472370264910634e-34,-2.4392141141889708e-34,-1.703523502708939e-35
1529.204256140002,-4.472565266403625e-34,-2.4392539939570544e-34,-1.7040466774371952e-35
1529.204261140073,-4.47276028978783e-34,-2.4392938702534716e-34,-1.7045699651464503e-35
1529.204266140144,-4.472955335056751e-34,-2.4393337430741314e-34,-1.705093365838264e-35
1529.204271140215,-4.473150402231552e-34,-2.4393736124205914e-34,-1.705616879588423e-35
1529.204276140286,-4.473345491294668e-34,-2.4394134782864973e-34,-1.706140506368777e-35
1529.2042811403571,-4.473540602261732e-34,-2.439453340672276e-34,-1.7066642462403083e-35
1529.2042861404282,-4.473735735137314e-34,-2.4394931995760926e-34,-1.707188099234279e-35
1529.2042911404992,-4.473930889914915e-34,-2.4395330549938533e-34,-1.707712065352279e-35
1529.2042961405702,-4.4741260666157125e-34,-2.439572906927113e-34,-1.7082361446701792e-35
1529.2043011406413,-4.474321265227671e-34,-2.439612755370643e-34,-1.70876033717468e-35
