disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,58.00167652250173,52895208.92146068
1,25,77.53473774752729,70708579.43623498
2,25,66.11186605116855,60291377.36402367
3,25,65.04672334175433,59320009.818746276
4,25,67.30229152641914,61376997.7804332
5,25,63.647989831954355,58044420.8071491
6,25,50.608246277553754,46152696.27527792
7,25,33.29868701197422,30367070.607440013
8,25,72.90475131435727,66486217.00864126
9,25,53.64463352848698,48921759.99263898
10,25,33.82326764627186,30845467.162694085
11,25,59.190754311544744,53979600.30195635
12,25,78.45361361822499,71546557.47527647
13,25,83.7368598209191,76364666.68228538
14,25,35.39158540736796,32275710.228103288
15,25,29.187925497522965,26618220.536721043
16,25,69.3627550785775,63256058.12145953
17,25,49.840471157495,45452516.07678914
18,25,123.90010813742664,112991942.6170076
19,25,55.53752821514864,50648004.231086954
20,25,77.21087222727623,70413227.03638683
21,25,96.44905791189058,87957682.85332774
22,25,39.1116519821446,35668262.14163659
23,25,79.43864573238405,72444867.36210495
24,25,55.82655658852863,50911586.54647457
