disc_index,point_count,loading_integral_m6_per_s4,loading_rate_atoms_per_s
0,25,0.007381929216093168,6732.024167908326
1,25,0.0241698805759447,22041.96429003853
2,25,0.004534376932320376,4135.17038719889
3,25,0.010985309197622393,10018.162575863716
4,25,0.6171642406547838,562829.1009075367
5,25,0.00638769184683239,5825.319456637266
6,25,0.030612168458860396,27917.07314774233
7,25,0.00727302880329947,6632.711347456985
8,25,0.0037949227567151975,3460.8177572139916
9,25,0.012308183750890614,11224.571253462203
10,25,0.01147606946454651,10465.716308887835
11,25,0.011480248712833496,10469.527616155634
12,25,0.023935757935207712,21828.453806592024
13,25,0.007248892840028969,6610.700314392819
14,25,0.005018760807644228,4576.90910613923
15,25,0.018880408567893824,17218.17739757645
16,25,0.04447676889255407,40561.03415925361
17,25,0.8296755232010435,756630.8901384237
18,25,0.006660285574641729,6073.914032650271
19,25,0.0033147437112452474,3022.913674907216
20,25,0.08889529137548313,81068.9499227856
21,25,0.1451248694799318,132348.0759709186
22,25,0.004374385489474089,3989.2645909807898
23,25,0.023186243724355363,21144.926826863117
24,25,0.022548063673263508,20562.93214746939
