time_s,x_m,vx_m_per_s,Fx_n,effective_field_proxy_x_t,quantization_axis_x,y_m,vy_m_per_s,Fy_n,effective_field_proxy_y_t,quantization_axis_y,z_m,vz_m_per_s,Fz_n,effective_field_proxy_z_t,quantization_axis_z,radius_m,speed_m_per_s,total_780_scattering_rate_per_s,reference_vector_shift_hz,applied_reference_transition_shift_hz,total_trapping_intensity_w_per_m2
0.0003050000000000007,0.007888105493695199,-20.16772708220976,5.830136155742381e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5596850004363076e-07,-0.002933925446091932,2.0576757766611677e-25,0.0,1.0,0.00788810550687373,20.167727295618004,9457349.973087672,0.0,0.0,0.0
0.0003062500000000007,0.007862958957310442,-20.11722910780495,5.889513162592341e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.596490019109949e-07,-0.0029444014938912887,2.1076198463848383e-25,0.0,1.0,0.007862958970745411,20.117229323279457,9555409.864826467,0.0,0.0,0.0
0.0003075000000000007,0.007837876186264307,-20.06621683690825,5.949672312265409e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.633425447640204e-07,-0.0029548342824204125,2.158253482381229e-25,0.0,1.0,0.007837876199959746,20.066217054464097,9654593.717169758,0.0,0.0,0.0
0.0003087500000000007,0.00781285783189561,-20.014683494956046,6.010638802863777e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6704907378203107e-07,-0.0029652232144085178,2.2095688927178804e-25,0.0,1.0,0.0078128578458556,20.0146837146085,9754929.521916233,0.0,0.0,0.0
0.0003100000000000007,0.007787904554284198,-19.96262208913028,6.072438799553151e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7076853340619835e-07,-0.0029755676993338353,2.2615576203681154e-25,0.0,1.0,0.007787904568512866,19.96262231089481,9856446.290801829,0.0,0.0,0.0
0.0003112500000000007,0.007763017022534221,-19.910025399982196,6.135099470145156e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7450086734869794e-07,-0.0029858671539996855,2.3142105340076365e-25,0.0,1.0,0.00776301703703574,19.910025623874493,9959174.094845586,0.0,0.0,0.0
0.0003125000000000007,0.007738195915068286,-19.856885972747857,6.198649022563163e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.782460186025961e-07,-0.0029961210031185246,2.367517819342075e-25,0.0,1.0,0.0077381959298468755,19.85688619878383,10063144.106005976,0.0,0.0,0.0
0.0003137500000000007,0.007713441919932861,-19.803196108339204,6.263116744283546e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.820039294524754e-07,-0.003006328679903503,2.4214689708056855e-25,0.0,1.0,0.007713441934992791,19.803196336535,10168388.641262475,0.0,0.0,0.0
0.0003150000000000007,0.00768875573511537,-19.748947853993435,6.3285330438473664e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.857745414858094e-07,-0.0030164896266672092,2.4760527838938993e-25,0.0,1.0,0.007688755750460955,19.748948084365445,10274941.20924131,0.0,0.0,0.0
0.0003162500000000007,0.0076641380688734165,-19.694132993562874,6.394929494540139e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.895577956050933e-07,-0.0030266032954270653,2.531257347900729e-25,0.0,1.0,0.007664138084509019,19.694133226127757,10382836.559507694,0.0,0.0,0.0
